"time_index","date","year","month","day","ATC","relative_humidity","Act_VP_kPa","SD_kPa","Corrected_SD_kPa","PAR","wind","soil_moist","STC","ET_mm","rain","water_surplus","X10day_run_mean_corrected_SD","X30day_run_mean_corrected_SD","ET0_potential_evp"
2761,"2003/7/23",2003,7,23,1.08290299608509,-0.168766659018519,1.0481328450233,0.307832465807135,0.30764454405765,0.0111693611507886,-0.658987441470988,-0.0355197907248409,-0.31640640463058,0.305786311484072,-0.468145622053946,-0.49627646982419,-0.92453967403285,-0.85437127791962,0.0657625244478573
2762,"2003/7/24",2003,7,24,0.941134778944317,-0.112399470754161,0.993305017988999,0.133807966584692,0.133451172013455,-0.499242494555185,-0.193531947027546,-0.0145755113967459,-0.270627429348965,0.132743160621728,-0.477810179309067,-0.442134422812929,-0.785176292378885,-0.821153909480533,-0.403033982174101
2763,"2003/7/25",2003,7,25,1.17352698299153,-0.642636157874467,0.43212608246143,0.878205227620757,0.878570793789169,0.526545524306066,0.219572035952564,0.0080819098775563,-0.364764477111157,0.878675449985494,-0.468145622053946,-0.701898340536466,-0.488014023384383,-0.780578990495465,0.627917159161169
2764,"2003/7/26",2003,7,26,-0.0629072146033039,0.839190701311204,0.933316924880879,-0.738521753964315,-0.7397250545279,-0.633177483289464,-0.300844391086336,0.0258888199882507,-0.362830154211934,-0.73828805104324,-0.477810179309067,-0.129503138408003,-0.442564768336506,-0.84472139168383,-0.653974558239675
2765,"2003/7/27",2003,7,27,-0.0638044818003985,1.32321329618993,1.57125481825647,-1.22242325254828,-1.22409612959036,-0.93650679968162,-0.684592386329999,0.0511220580130257,-0.390555449100797,-1.22250256310866,-0.477810179309067,0.0442915578178127,-0.425094039412837,-0.849614841018887,-0.985582117600287
2766,"2003/7/28",2003,7,28,0.921394900608258,0.723655470707239,2.03825889793689,-0.528013133169,-0.529012156835047,-0.0613703150472017,-0.407993746324367,-0.0265064667085731,-0.313182533131875,-0.528598640294579,-0.468145622053946,-0.196798293073117,-0.275233886578479,-0.875339689333433,-0.0770089941484249
2767,"2003/7/29",2003,7,29,0.492501180397569,1.10247098438447,2.01181253430858,-1.0193153254528,-1.02079110720702,0.111063384518413,0.0620282351002992,-0.0746949929683685,-0.162950121292214,-1.01847323489847,-0.487474736564188,-0.0369055791949545,-0.306680096039068,-0.882983528017345,0.0146533279925068
2768,"2003/7/30",2003,7,30,-0.607548403239055,1.38255639190923,0.999755350581272,-1.34693667812972,-1.34873038260482,-1.15230220513095,-0.74607687175578,-0.0760012128370917,-0.304800467235241,-1.3470909681613,-0.487474736564188,0.0810421850783989,-0.424829414929298,-0.904747407834551,-1.19924442333026
2769,"2003/7/31",2003,7,31,-0.186730087802208,0.615297428671099,0.596609563564339,-0.626472654614177,-0.627567223087358,-0.636926041975673,-0.444688730994925,-0.0775780358873417,-0.460191073472829,-0.627172862072372,-0.497139293819309,-0.185318203352219,-0.455636115221333,-0.924114662028058,-0.646512894363186
2770,"2003/8/1",2003,8,1,0.465583164484763,-0.193624238936341,0.301184330838329,0.242481310913853,0.242229972611061,-0.0850774159275509,-0.00907849075020505,-0.0786055141329885,-0.269337880749484,0.241838477000437,-0.487474736564188,-0.489257761257839,-0.503444938580769,-0.922660737655597,-0.0245091161658721
2771,"2003/8/2",2003,8,2,0.899860487878017,0.0558268271403961,1.13843750131509,0.019854595171439,0.0193872206102306,-0.436226183668104,-0.564232836610567,-0.0789998216260704,0.0846432098083425,0.0182541185298898,-0.497139293819309,-0.416975419802105,-0.540128507611407,-0.887126494718728,-0.366331987759814
2772,"2003/8/3",2003,8,3,0.940237511747222,-0.584168329053673,0.386973754315533,0.653630960904703,0.653778600917414,-0.0820380440198138,-0.216038204292156,-0.0792378710413985,0.222624909952925,0.652050184425652,-0.497139293819309,-0.644458058171665,-0.473911743615767,-0.848396078177942,0.0350223082662294
2773,"2003/8/4",2003,8,4,1.19506139572177,0.0651046562646532,1.57060978499725,0.00423090847178668,0.00374837273458913,-0.543414699614296,-0.109704293157915,-0.0788386804833868,0.359317061498024,0.00327154710453312,-0.497139293819309,-0.411597862160463,-0.585241469044786,-0.843138638569505,-0.443244542645474
2774,"2003/8/5",2003,8,5,0.681824558984295,0.703174225281993,1.70671180269417,-0.593710519346485,-0.594773295547578,-0.438049806812746,-0.498018775382804,-0.0803442921700771,0.407030359678859,-0.594677329380931,-0.497139293819309,-0.196981528370536,-0.566794937338066,-0.81884112682898,-0.436128733787065
2775,"2003/8/6",2003,8,6,0.430589743798119,0.801204117915658,1.55190382047966,-0.684336557986573,-0.685487277407946,-0.127932559826643,-0.923028242278251,-0.0811955731561734,0.334170863808122,-0.685860149255547,-0.50680385107443,-0.172220862962797,-0.49825168309131,-0.806442894100099,-0.17655030753021
2776,"2003/8/7",2003,8,7,0.141669706334011,0.821685363340905,1.21519645916312,-0.755227413427101,-0.75644692510961,-0.178994007876625,-0.570756389440889,-0.0818022939737018,0.475376435451409,-0.755712226700878,-0.497139293819309,-0.139182742162959,-0.527194985978423,-0.790098005133627,-0.237357984773472
2777,"2003/8/8",2003,8,8,1.55666007615045,-0.0338005032675264,1.7312230665448,0.30415375841248,0.303962266857014,0.58540802691924,-0.303943078680738,-0.0821575369473453,0.684283308567503,0.303344707251791,-0.497139293819309,-0.51930038328248,-0.358607137923585,-0.692875247940498,0.646683983234674
2778,"2003/8/9",2003,8,9,1.2192876100433,0.555604226192386,2.17952118170762,-0.436045448302625,-0.436955226819152,-0.50977898383534,0.0197882305239676,-0.082629973479304,0.915757282174535,-0.435728893859478,-0.50680385107443,-0.261998191946007,-0.242574814901669,-0.69233130231884,-0.456692600739233
2779,"2003/8/10",2003,8,10,-0.209161767729544,1.69765247537458,1.77637539469069,-1.52619792552573,-1.52816558454639,-1.03731263462157,-0.623760256187252,-0.0838596919974603,0.523734507931986,-1.52570541595366,-0.497139293819309,0.137183886857144,-0.35718478132456,-0.736883557186167,-1.10842477956513
2780,"2003/8/11",2003,8,11,0.037586711471166,1.20802817234537,1.48159519522391,-0.999277189879564,-1.00073352669061,0.141761040786557,-0.233325619292508,-0.0843801453345622,0.415412425575493,-0.998563062204328,-0.50680385107443,-0.0599852599176768,-0.515364066360186,-0.775564896111005,0.0275619385964119
2781,"2003/8/12",2003,8,12,0.565179823362142,0.425364511693374,1.169399097758,-0.285824349869126,-0.286588354308483,0.210957407886037,0.479535616240877,-0.0843878768540344,0.633990913187703,-0.284260645849649,-0.50680385107443,-0.316363308014994,-0.554302456510981,-0.745889299712639,0.207487112363432
2782,"2003/8/13",2003,8,13,0.797572027409358,0.0411223432453457,0.960408321768417,0.0652974512230593,0.0648741742651434,0.458564905969681,1.19092905238744,-0.084598662490171,0.715232474955074,0.0688397189423168,-0.497139293819309,-0.435131647750702,-0.629246315453344,-0.697433331521676,0.504875224112723
2783,"2003/8/14",2003,8,14,1.22736301481714,0.168561203669112,1.65833430825213,-0.0362348728694179,-0.0367566764724045,0.658859514689552,1.11346186252737,-0.0846088355421081,0.972497420551744,-0.0330195703479981,-0.50680385107443,-0.406538974601289,-0.634400979872287,-0.630415804088821,0.701505735302009
2784,"2003/8/15",2003,8,15,-0.198394561364421,1.56706265411617,1.6860707383989,-1.4786776817689,-1.48059922729582,-0.986656436159281,-0.254690254811811,-0.0851589941908663,0.777775582029952,-1.47778338379463,-0.497139293819309,0.119983669155951,-0.747131009860035,-0.648529530085187,-1.05459280896511
2785,"2003/8/16",2003,8,16,-0.308758426606922,1.14378358199438,1.05200304457867,-1.07510184111998,-1.07663175793195,-0.927489996355334,-0.879483527135855,-0.0854930772164806,0.289681437125992,-1.07582873795495,-0.50680385107443,-0.0322529959909262,-0.796907977815795,-0.635088398017408,-0.956595086760168
2786,"2003/8/17",2003,8,17,-0.430786765411637,1.46833254796369,1.25905872079056,-1.34949013385072,-1.35128631619114,-0.836207526726298,-0.315196207313043,-0.0860281797483719,0.307090343218998,-1.34866691271122,-0.50680385107443,0.0656743203513946,-0.87260711913826,-0.618316122767155,-0.90718823026174
2787,"2003/8/18",2003,8,18,-0.323114701760417,1.22430813665774,1.0719990756147,-1.08284876610402,-1.08438620050741,-0.303912193284618,-0.917972488834752,-0.0862739606831721,0.323854475012267,-1.08361967509613,-0.50680385107443,-0.0294566660172722,-1.04928806598134,-0.632982152377871,-0.398339047696382
2788,"2003/8/19",2003,8,19,-0.476547392463407,1.33669240642705,1.09264013990997,-1.26185034003688,-1.26356147699952,-0.893752968179452,-0.897260208598481,-0.0859887083068559,0.193610066464577,-1.26227851569272,-0.497139293819309,0.0426344733889807,-1.15448181119829,-0.672786141767521,-0.949495355596719
2789,"2003/8/20",2003,8,20,0.480836706835352,0.542475222714662,1.22229182501462,-0.427649339660707,-0.428550970620053,-0.361964196722395,-0.589348515007305,-0.0860452704756262,0.29483963152392,-0.428759223596424,-0.50680385107443,-0.264499752093378,-1.01454507649666,-0.674818777117838,-0.349064454342507
2790,"2003/8/21",2003,8,21,1.02816969706238,-0.0992704672764376,1.06619377628166,0.231921256745667,0.231659670999824,0.497671491182564,0.281056521378344,-0.0862922721766589,0.770683064732801,0.232471595309325,-0.50680385107443,-0.501829296011189,-0.857710965919026,-0.693051111442546,0.552867328142751
2791,"2003/8/22",2003,8,22,-0.393101543133712,1.04925475695477,0.809470539109279,-0.966471775701347,-0.967896278242591,-0.579785850110216,0.235228562745336,-0.0868359200721774,0.51986586213354,-0.965623601470655,-0.497139293819309,-0.0638411679155358,-0.944414075348668,-0.75326116251837,-0.623897694636284
2792,"2003/8/23",2003,8,23,-0.34375184729357,0.596041556903772,0.37407308913099,-0.529268221574235,-0.530268463174087,0.0583809381176376,-0.927105462797202,-0.0872542359678308,0.399937842381708,-0.531062440928971,-0.50680385107443,-0.227780991841038,-1.02015180774165,-0.78459108559922,-0.0225918988147023
2793,"2003/8/24",2003,8,24,-0.730474009240864,1.19052283437507,0.55403736845535,-1.07601069824101,-1.07754149700505,-0.90834195333659,-0.926779285155686,-0.0876094789414742,0.305156020319777,-1.07680537964786,-0.50680385107443,-0.0319024589002117,-1.15260187476315,-0.876926534293988,-0.945538681337066
2794,"2003/8/25",2003,8,25,-0.208264500532449,0.413110775114164,0.258612135729343,-0.340355777131071,-0.341172698694378,0.175903318550136,-0.25974600825531,-0.0876611580453147,0.336749961007087,-0.340994649647,-0.50680385107443,-0.296000289745309,-1.00759868380375,-0.85811344613566,0.120316579854037
2795,"2003/8/26",2003,8,26,-0.533075225880296,0.790000701614667,0.391488987130123,-0.835639629183206,-0.836937172624685,-1.13082397698294,-0.0770865290063071,-0.0876941187335909,0.129777410790215,-0.835463899487999,-0.50680385107443,-0.118524954066991,-0.977095199065773,-0.839838168896997,-1.09627612668443
2796,"2003/8/27",2003,8,27,-0.435273101397104,0.379500526211195,-0.0439084628481665,-0.339922988025817,-0.34073948961195,-0.333799350377365,-0.186029861272677,-0.0879028697593401,0.121395344893583,-0.340306561181539,-0.497139293819309,-0.288280506997529,-0.84849321307574,-0.830951028564167,-0.335169015494562
2797,"2003/8/28",2003,8,28,-0.475650125266312,0.890656394943877,0.545006902826172,-0.859789261256353,-0.861110239424153,-0.324174672669531,0.231477519867901,-0.0879687911358925,0.190386194965873,-0.858548157684105,-0.50680385107443,-0.110239531922831,-0.820079159155706,-0.82341352880461,-0.384555505609815
2798,"2003/8/29",2003,8,29,-0.100592436881232,0.672539883833971,0.782379142221742,-0.649886545208393,-0.651003834446698,-0.512514418552303,-0.495246265429917,-0.0875390814220695,0.25744272213894,-0.651078387146608,-0.50680385107443,-0.184704763443469,-0.742125196713083,-0.790478356657225,-0.52317961515249
2799,"2003/8/30",2003,8,30,-0.53128069148611,1.34421970175428,1.01136594924736,-1.2277465585429,-1.22942460130422,-0.863257936705158,-0.538790980572313,-0.088055872460474,0.101407341601609,-1.22756334279012,-0.50680385107443,0.0222077211028019,-0.844044213946235,-0.818888161589165,-0.915629228578203
2800,"2003/8/31",2003,8,31,-0.852502348045582,1.49931699617112,0.823661270812274,-1.37463518086595,-1.37645576388019,-0.518694474764702,-0.474533985193646,-0.0877986977075042,0.0536940434207741,-1.3741705787375,-0.497139293819309,0.0827948705319712,-1.04869266089338,-0.895295874918318,-0.636123700251971
2801,"2003/9/1",2003,9,1,-0.761878361139136,1.51647222738201,0.972018920434506,-1.46192874339558,-1.46383403580587,-1.36556480065717,-0.821423906945994,-0.0879411204346236,-0.130711406305162,-1.46193515268692,-0.50680385107443,0.10632865612221,-1.1118056002175,-0.965309185914471,-1.39388963234291
2802,"2003/9/2",2003,9,2,0.423411606221369,0.720679563252289,1.50546142581531,-0.710477019943886,-0.711653105986582,-0.716253648767609,-0.167437735706261,-0.0878572944866619,0.0317717172295774,-0.710653530414249,-0.50680385107443,-0.163322000909887,-1.13488857339624,-1.02976240791404,-0.694551941614396
2803,"2003/9/3",2003,9,3,-0.205572698941172,1.02667287097309,1.09586530620611,-1.06800409979382,-1.06952712898014,-1.31237579227177,-0.91650468944793,-0.0879671634475825,0.0588522378187018,-1.06879247848556,-0.497139293819309,-0.0268117043327904,-1.1338686665326,-1.0804248198322,-1.29488974467628
2804,"2003/9/4",2003,9,4,-0.561787776187288,0.765843335215656,0.320535328615142,-0.75942546774806,-0.76064905320916,-0.669953883373082,-0.197609167546497,-0.0881396984084357,0.0272582971313915,-0.759019490615512,-0.50680385107443,-0.145962448167459,-1.18725114307658,-1.08825474856638,-0.68296092243307
2805,"2003/9/5",2003,9,5,0.0680937961723471,-0.0507806810987138,-0.0645495271434312,0.186651516336148,0.186346000977882,1.05924610733544,0.0426206654300932,-0.088158416824,0.343842478304238,0.186880185372017,-0.50680385107443,-0.485465587276473,-1.05702833212487,-1.04710111860346,0.980917629078452
2806,"2003/9/6",2003,9,6,0.60017324404879,-0.342419611683867,0.298604197801421,0.361022246842794,0.360885940288019,0.27579734191776,0.481166504448457,-0.087993613382619,0.500522633141308,0.361721244805404,-0.50680385107443,-0.548219693266423,-0.967739620970643,-0.994359042709499,0.354219995632806
2807,"2003/9/7",2003,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.953109316123185,-1.04345654122673,NA
2808,"2003/9/8",2003,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96824406139239,-1.0585889370177,NA
2809,"2003/9/9",2003,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882546287940765,-1.01761001723285,NA
2810,"2003/9/10",2003,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.737097331525836,-1.00220579893125,NA
2811,"2003/9/11",2003,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511229308804884,-1.0260214666384,NA
2812,"2003/9/12",2003,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.411733259499139,-1.07255962269626,NA
2813,"2003/9/13",2003,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0940965917634642,-1.11688718183367,NA
2814,"2003/9/14",2003,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344637940092217,-1.07230656623902,NA
2815,"2003/9/15",2003,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455697528027623,-1.05072118171102,NA
2816,"2003/9/16",2003,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2817,"2003/9/17",2003,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2818,"2003/9/18",2003,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2819,"2003/9/19",2003,9,19,0.535570005858055,-0.331216195382878,0.161857146845278,0.340464764343251,0.340308508872701,-0.0280385364590192,-0.927105462797202,-0.0856005046449363,0.873846952691367,0.337083238461484,0.0440759124674728,-0.0852717309614879,0.429510730177378,NA,0.0224680106250107
2820,"2003/9/20",2003,9,20,-1.25088898355509,1.07586287066962,-0.161304516027496,-1.10548363630878,-1.10704303551838,-1.08877933225925,-0.927105462797202,-0.0860859626833746,0.668808725373717,-1.10623780884789,0.179379714039168,0.54430085071374,-0.491437602640173,NA,-1.11232275851214
2821,"2003/9/21",2003,9,21,-1.05349020019452,0.210398961418123,-0.840524537993626,-0.460627869481026,-0.461561502701047,-1.10357094221023,-0.926779285155686,-0.0861730440079561,0.27614117683143,-0.462564344012451,-0.477810179309067,-0.228466132518344,-0.524607548421486,NA,-1.0444802211291
2822,"2003/9/22",2003,9,22,-0.603959334450683,-0.195549826113073,-0.953405358358368,0.154928074921065,0.154591775235929,0.0741856720378702,-0.77934699119042,-0.0866483289944573,0.494719664443639,0.152364780088417,1.02986075248983,0.793636289988522,-0.34516366285878,NA,0.0443045148613124
2823,"2003/9/23",2003,9,23,-0.566274112172755,-0.0574327095274262,-0.590251633413513,-0.119113986525468,-0.119716215757317,-0.28354840150278,-0.749338648170941,-0.0868680669162986,0.474086886851926,-0.121050501122761,-0.477810179309067,-0.351042579739541,-0.307314092197547,NA,-0.288224319872536
2824,"2003/9/24",2003,9,24,-0.454115712536068,0.156482520469606,-0.301276733279775,-0.285910907690177,-0.286674996124968,-0.613928127873796,-0.326123158303831,-0.0867390726177362,0.601107423900911,-0.286746642886152,-0.487474736564188,-0.2995375276607,-0.317492944626018,-0.806125257634981,-0.577401361280886
2825,"2003/9/25",2003,9,25,-1.41149981183483,1.02912361828893,-0.392226422830796,-1.0374059100524,-1.0388992468525,-1.14561558693393,-0.832350857936782,-0.0871142547731763,0.343842478304238,-1.03822803277783,2.56652535605408,2.48767848163469,-0.461517708609568,-0.822014135798169,-1.15699989329984
2826,"2003/9/26",2003,9,26,-1.28408786984755,1.02894856490922,-0.225807841950207,-0.991530264895526,-0.992979084115157,-0.475535393674836,-0.889758122843612,-0.0875118176428781,0.185228000567943,-0.992459051623627,0.826905050132282,1.03723566777888,-0.562231543249531,-0.873327507079562,-0.577031546067482
2827,"2003/9/27",2003,9,27,-0.602164800056494,0.673940310871596,0.19023861025127,-0.724196434580423,-0.725385833899541,-0.552127565749809,-0.927105462797202,-0.0871545400588472,0.399937842381708,-0.725636101839606,-0.381164606757856,-0.0543766664662455,-0.602726901166321,-0.862649714716548,-0.592473149305201
2828,"2003/9/28",2003,9,28,-0.683816114992003,0.591315115651791,-0.0277826313674867,-0.659537742255546,-0.660664396984837,-0.928401807927655,-0.927105462797202,-0.0872135437600824,0.372857321792584,-0.661111160901069,-0.516468408329551,-0.189070543573276,-0.626886747141785,-0.863409736811822,-0.916553704724315
2829,"2003/9/29",2003,9,29,-0.707145062116433,0.482081806717137,-0.25160917231929,-0.500660861716977,-0.501633342825613,-0.8766311730992,-0.91650468944793,-0.0877071402400703,0.25744272213894,-0.502517867813403,0.218037943059653,0.359480169634542,-0.734032097924839,-0.80615252025064,-0.854665097817367
2830,"2003/9/30",2003,9,30,-0.455910246930257,0.322083017668619,-0.0897058242532894,-0.415401407982032,-0.416291153587348,-0.721319268613838,-0.914873801240349,-0.0878157884347585,0.316761957715114,-0.417350272911041,-0.516468408329551,-0.27656141471478,-0.646127152299123,-0.730613891748801,-0.704809224362066
2831,"2003/10/1",2003,10,1,-0.512438080347146,0.397881131080007,-0.143243584769136,-0.455131447844306,-0.456059747354215,-0.741075186014129,-0.927105462797202,-0.0877714339283128,0.386397582087146,-0.457081832690876,-0.429487393033461,-0.190600159969121,-0.645427000019759,-0.651329684136614,-0.728051716942395
2832,"2003/10/2",2003,10,2,0.235882762028828,-0.0744128873586161,0.121865084773197,0.136145027753061,0.135790501058565,0.0645609943300358,-0.856161825767456,-0.0874235155520641,0.572092580412563,0.133231481468184,-0.50680385107443,-0.466209947543363,-0.64781964639176,-0.584659104775002,0.0658737437050728
2833,"2003/10/3",2003,10,3,0.386623651140535,0.402432518952284,0.984919585619047,-0.358576198462244,-0.359410801064586,0.181779437571761,-0.213591871980785,-0.0871525054484598,0.746181641342642,-0.358618592923642,4.71205706669097,4.01237142470548,-0.678323131129739,-0.52879241657588,0.147735294958316
2834,"2003/10/4",2003,10,4,-0.852502348045582,1.34649539569042,0.668208255338546,-1.37835716717113,-1.38018136198907,-1.43486248015357,-0.801363981992755,-0.087261153643148,0.517286764934575,-1.37845448434504,1.37778481367419,1.62988235364817,-0.817482531410976,-0.577532623914308,-1.44872092375573
2835,"2003/10/5",2003,10,5,-0.48282826284306,0.715953122000309,0.363107523724132,-0.765311399579508,-0.766540696730177,-0.525279780564799,-0.357925478351649,-0.0873868925650905,0.508259924738201,-0.765145697598325,0.0923986987430783,0.350175003226486,-0.7828222370774,-0.652498682274987,-0.567010073855523
2836,"2003/10/6",2003,10,6,0.529289135478403,-0.173843207029905,0.401809519277756,0.230839283982533,0.230576648293755,0.368295560309891,0.849257972899349,-0.087627790434961,0.778420356329694,0.233181880176898,-0.497139293819309,-0.494117480015471,-0.627112780554808,-0.662750450258061,0.412374829321415
2837,"2003/10/7",2003,10,7,0.992279009178645,-0.177694381383371,0.765608277481836,0.388893865221121,0.388784605196366,0.811132047267177,1.33607810286209,-0.0872111022276175,1.26522495263417,0.393684063846165,-0.439151950288582,-0.503924551803414,-0.4853236744684,-0.59894327372543,0.871116424992264
2838,"2003/10/8",2003,10,8,0.732071522021532,-0.210604416767528,0.525655905049358,0.294026493349548,0.293825174328205,0.198799920255088,0.878777049456555,-0.07768505639372,1.34711128870129,0.296907750639415,-0.439151950288582,-0.469189512814436,-0.363855523513781,-0.548240446390536,0.278822995846247
2839,"2003/10/9",2003,10,9,-0.493595469208182,0.137226648702279,-0.273540303133009,-0.338841015262684,-0.339656466905881,-0.939850108780131,-0.563580481327535,-0.0499044861638959,0.902217021879972,-0.340084597160423,-0.50680385107443,-0.296326926579838,-0.343242378848083,-0.545084436680572,-0.88386441763839
2840,"2003/10/10",2003,10,10,-1.23025183802194,0.683393193375557,-0.450279416161233,-0.891902212866164,-0.893254353340291,-1.44043466198442,-0.636970450668652,-0.0302827035876234,0.417346748474717,-0.892486456512802,-0.361835492247613,0.0214429129048794,-0.403940619759913,-0.577849585562207,-1.39142561267304
2841,"2003/10/11",2003,10,11,-1.07951094891023,0.450397144990899,-0.722483451555068,-0.467855447538759,-0.46879609437759,-0.80520593326738,-0.458551280759359,-0.0378148312418499,0.246481559043343,-0.468890318614268,2.63417725683993,2.33909855568413,-0.405561444721592,-0.581631764304649,-0.796173442499525
2842,"2003/10/12",2003,10,12,-1.51737734109186,0.944222729132987,-0.552839704378343,-0.987462047306143,-0.988906918740336,-0.686974366056409,-0.634850295998798,-0.0758860538891638,0.0259687485319079,-0.988064164005523,2.33457598193117,2.27847157249466,-0.548690212255918,-0.615787607185299,-0.774608938813009
2843,"2003/10/13",2003,10,13,-1.1809021421818,0.718053762556745,-0.600572165561148,-0.623486409787928,-0.624578080418606,-0.209894288938619,-0.90737171548548,-0.0775731528224119,0.0749715953122267,-0.625086400273878,0.440322759927438,0.586707871938128,-0.582435346917254,-0.626573842675452,-0.324597937573271
2844,"2003/10/14",2003,10,14,-0.813919858570559,0.569083336429514,-0.180655513804309,-0.653132463497794,-0.654252902564906,-0.688797989201052,-0.603700331234013,-0.0787487507042628,0.283878468428322,-0.653919526616898,-0.00424687380813269,0.230586088028424,-0.490053837111665,-0.638146626712299,-0.718274812876059
2845,"2003/10/15",2003,10,15,-0.918002853433404,0.628076325389417,-0.234838307579385,-0.746831304785182,-0.748042668910512,-1.01998821474746,-0.569614767695583,-0.0797949473654739,0.227138330051111,-0.747499557919571,-0.516468408329551,-0.15806394454917,-0.48769978181018,-0.653781288959578,-1.01512112107134
2846,"2003/10/16",2003,10,16,-0.0449618706614344,-0.152486694706142,-0.164529682323633,0.0210231257556235,0.0205568851327855,-0.439873429957388,-0.345041461511764,-0.0800211960405549,0.327723120810711,0.0199188486882628,-0.50680385107443,-0.425539678268425,-0.514426854647651,-0.629427092572633,-0.398830781086919
2847,"2003/10/17",2003,10,17,-0.729576742043773,0.691445648841893,0.0257551291483604,-0.795044011110425,-0.796302160692963,-1.38025509821123,-0.909491870155334,-0.0791837504050931,0.292260534324955,-0.796376035369402,-0.323177263227129,0.018813884724521,-0.665240758224765,-0.646640747361915,-1.33610963869026
2848,"2003/10/18",2003,10,18,-0.307861159409828,0.310704547987926,0.0986438874410211,-0.444311720212968,-0.445229520293521,-0.926172935195314,-0.927105462797202,-0.0770498510307677,0.281299371229357,-0.446272184862507,-0.50680385107443,-0.258213984716703,-0.759292710082696,-0.646134953451954,-0.898868602907508
2849,"2003/10/19",2003,10,19,-0.242360654022002,0.0955639443329717,0.00769419789000096,-0.333344593625964,-0.334154711559049,-1.19738622176238,-0.92645310751417,-0.0613918964112656,0.281299371229357,-0.335489941923313,-0.477810179309067,-0.274075788071532,-0.758592557803332,-0.677972013942502,-1.12214136165686
2850,"2003/10/20",2003,10,20,-0.362594458432531,0.199195545117132,-0.090350857512515,-0.359658171225378,-0.360493823770655,-1.375189478365,-0.656378020338859,-0.0390478051366261,0.193610066464577,-0.361171179166481,-0.516468408329551,-0.296725264182923,-0.69079355991653,-0.642732236701321,-1.27343930923885
2851,"2003/10/21",2003,10,21,-0.310552961001108,-0.0355510370645545,-0.309662165649728,-0.0973879734417413,-0.0979691198194444,-0.705413222296681,-0.0671381109400668,-0.0186243860677104,0.224559232852148,-0.0973669400696417,-0.50680385107443,-0.383443360374443,-0.643602193685352,-0.625569389513949,-0.64692696015302
2852,"2003/10/22",2003,10,22,-0.307861159409828,0.208298320861688,-0.0806753586241111,-0.242458881522723,-0.243180804249223,-0.416774203458586,-0.236098129245394,-0.000504145957353453,0.243257687544638,-0.243286087551562,0.469316431692801,0.473572025910037,-0.548701238276066,-0.644345663325614,-0.422735366782615
2853,"2003/10/23",2003,10,23,-0.699966924539686,0.190792982891389,-0.467695314160364,-0.411246632571598,-0.412132346396042,-0.951298409632607,-0.885680902324661,-0.0704052204275335,0.263890465136351,-0.413243938520388,0.0440759124674728,0.184036355731956,-0.521665436874465,-0.658148742811008,-0.926714844853897
2854,"2003/10/24",2003,10,24,-0.475650125266312,0.407158960204265,0.0444610936659455,-0.557226397773613,-0.558253769898919,-1.2218025094212,-0.927105462797202,-0.0723747232825554,0.212953295456809,-0.558941121981191,-0.429487393033461,-0.154040734758015,-0.509448606551067,-0.670968227121678,-1.17612574246434
2855,"2003/10/25",2003,10,25,-0.783412773869381,0.537573728082981,-0.196781345284986,-0.690092653086445,-0.691248958204235,-1.1397394679123,-0.695030070858514,-0.0730713738792078,0.176845934671311,-0.691342660577122,-0.410158278523219,-0.0905855545866366,-0.5022210503444,-0.654557899289042,-1.11937964188022
2856,"2003/10/26",2003,10,26,-1.345999306447,0.672889990593378,-0.795372209847729,-0.680571292770868,-0.681718358390825,-0.777750273700822,0.0809465383082315,-0.0739885762418565,-0.00369086925617923,-0.679356603436837,2.64384181409505,2.42260605079479,-0.591592456649729,-0.639865288014588,-0.81186468864963
2857,"2003/10/27",2003,10,27,-1.21589556286845,0.657835399938923,-0.641209260892455,-0.658455769492412,-0.659581374278768,-0.450815168825241,-0.00777378018414125,-0.0758526862788101,-0.0436668758401217,-0.657826093388546,0.150386042273805,0.359456269378357,-0.57419339685702,-0.636759085950109,-0.536339134646112
2858,"2003/10/28",2003,10,28,0.049251185033383,-0.41611708453882,-0.523813207713122,0.410533320483797,0.410445059317753,0.515705097835137,0.665456871905041,-0.0767987801089601,0.302576923120812,0.412994933683291,-0.516468408329551,-0.574589642590624,-0.465300421880592,-0.586198914975373,0.487926104623382
